N,P,K,temperature,humidity,ph,rainfall,crop_label,source,crop_label_original
25.0,78.0,76.0,17.48,15.76,7.23,66.97,chickpea,original_dataset,soybean
85.0,21.0,47.0,29.87,90.61,6.19,24.7,muskmelon,original_dataset,tomatoes
33.0,75.0,21.0,33.05,68.94,6.69,62.3,blackgram,original_dataset,cassava
34.0,9.0,36.0,22.81,86.34,6.28,110.44,guinea_corn,original_dataset,guinea_corn
56.0,67.0,78.0,17.57,16.72,8.26,77.82,chickpea,original_dataset,soybean
99.0,38.0,21.0,22.88,71.6,6.35,67.73,maize,original_dataset,maize
21.0,44.0,18.0,27.07,86.9,7.13,50.47,mungbean,original_dataset,yam
5.0,74.0,21.0,16.24,21.36,5.59,66.97,kidneybeans,original_dataset,beans
9.0,48.0,20.0,29.66,84.28,6.38,56.1,mungbean,original_dataset,yam
69.0,55.0,38.0,22.71,82.64,5.7,271.32,rice,original_dataset,rice
21.0,21.0,38.0,22.55,89.33,6.33,104.9,guinea_corn,original_dataset,guinea_corn
82.0,20.0,54.0,29.34,90.02,6.54,21.45,muskmelon,original_dataset,tomatoes
6.0,47.0,18.0,29.16,80.28,6.72,40.17,mungbean,original_dataset,yam
34.0,29.0,8.0,31.88,91.15,6.45,105.34,orange,original_dataset,orange
66.0,54.0,21.0,25.19,60.2,5.92,72.12,maize,original_dataset,maize
58.0,61.0,15.0,30.95,64.23,7.4,62.79,blackgram,original_dataset,cassava
100.0,18.0,52.0,26.2,80.38,6.88,56.48,pepper,original_dataset,pepper
83.0,15.0,49.0,28.93,91.39,6.44,23.2,muskmelon,original_dataset,tomatoes
67.0,45.0,38.0,22.73,82.17,7.3,260.89,rice,original_dataset,rice
29.0,11.0,5.0,23.13,91.95,7.64,104.42,orange,original_dataset,orange
19.0,39.0,17.0,29.28,81.8,6.89,44.47,mungbean,original_dataset,yam
5.0,8.0,5.0,11.03,92.23,6.56,112.77,orange,original_dataset,orange
23.0,59.0,25.0,27.83,88.73,6.32,56.69,mungbean,original_dataset,yam
23.0,72.0,84.0,19.02,17.13,6.92,79.93,chickpea,original_dataset,soybean
67.0,60.0,25.0,24.92,66.79,5.75,109.22,maize,original_dataset,maize
78.0,35.0,44.0,26.54,84.67,7.07,183.62,rice,original_dataset,rice
27.0,13.0,6.0,13.36,91.36,7.34,111.23,orange,original_dataset,orange
26.0,65.0,22.0,17.85,18.78,5.95,143.1,kidneybeans,original_dataset,beans
40.0,73.0,20.0,21.59,20.32,5.81,61.14,kidneybeans,original_dataset,beans
84.0,51.0,35.0,22.3,80.64,6.04,197.98,rice,original_dataset,rice
10.0,37.0,22.0,28.73,89.13,7.07,58.53,mungbean,original_dataset,yam
8.0,23.0,38.0,19.3,87.18,7.01,105.48,guinea_corn,original_dataset,guinea_corn
100.0,14.0,49.0,29.49,91.08,6.37,26.02,muskmelon,original_dataset,tomatoes
94.0,50.0,37.0,25.67,80.66,6.95,209.59,rice,original_dataset,rice
28.0,74.0,81.0,18.01,18.31,8.75,81.99,chickpea,original_dataset,soybean
58.0,66.0,79.0,20.99,19.33,8.72,93.55,chickpea,original_dataset,soybean
33.0,59.0,22.0,22.64,21.59,5.95,122.39,kidneybeans,original_dataset,beans
60.0,46.0,22.0,24.89,65.61,6.63,87.93,maize,original_dataset,maize
5.0,23.0,15.0,25.67,92.05,7.41,112.54,orange,original_dataset,orange
9.0,8.0,40.0,22.49,89.92,6.55,111.66,guinea_corn,original_dataset,guinea_corn
97.0,22.0,50.0,26.26,86.15,6.77,58.98,pepper,original_dataset,pepper
73.0,57.0,41.0,21.45,84.94,5.82,272.2,rice,original_dataset,rice
58.0,70.0,84.0,20.65,16.61,6.23,74.66,chickpea,original_dataset,soybean
57.0,57.0,75.0,17.09,18.25,7.79,87.27,chickpea,original_dataset,soybean
103.0,17.0,51.0,25.11,80.03,6.21,44.21,pepper,original_dataset,pepper
3.0,9.0,45.0,23.89,89.62,6.54,104.62,guinea_corn,original_dataset,guinea_corn
119.0,25.0,51.0,26.47,80.92,6.28,53.66,pepper,original_dataset,pepper
60.0,68.0,83.0,19.12,18.43,6.62,85.53,chickpea,original_dataset,soybean
46.0,76.0,77.0,18.24,19.69,6.97,83.75,chickpea,original_dataset,soybean
23.0,30.0,44.0,20.94,85.43,6.12,103.03,guinea_corn,original_dataset,guinea_corn
12.0,20.0,39.0,19.86,86.2,6.03,111.02,guinea_corn,original_dataset,guinea_corn
33.0,57.0,17.0,27.9,88.72,6.78,57.8,mungbean,original_dataset,yam
110.0,14.0,51.0,27.02,91.67,6.09,21.26,muskmelon,original_dataset,tomatoes
96.0,46.0,22.0,20.58,69.0,6.5,66.29,maize,original_dataset,maize
33.0,14.0,8.0,21.03,92.96,7.68,110.68,orange,original_dataset,orange
52.0,58.0,16.0,30.64,61.15,7.17,71.37,blackgram,original_dataset,cassava
81.0,49.0,20.0,18.04,60.61,5.51,104.23,maize,original_dataset,maize
106.0,14.0,45.0,24.47,84.16,6.42,57.27,pepper,original_dataset,pepper
120.0,25.0,50.0,28.05,94.82,6.33,21.85,muskmelon,original_dataset,tomatoes
67.0,59.0,41.0,21.95,80.97,6.01,213.36,rice,original_dataset,rice
13.0,47.0,20.0,29.22,87.94,6.54,43.14,mungbean,original_dataset,yam
95.0,30.0,52.0,29.48,90.34,6.64,26.04,muskmelon,original_dataset,tomatoes
83.0,58.0,23.0,19.74,59.66,6.38,65.51,maize,original_dataset,maize
0.0,17.0,42.0,23.2,91.19,6.86,109.09,guinea_corn,original_dataset,guinea_corn
91.0,7.0,53.0,25.14,89.28,6.46,43.53,pepper,original_dataset,pepper
52.0,71.0,16.0,27.74,68.54,7.08,71.79,blackgram,original_dataset,cassava
3.0,67.0,24.0,17.0,19.91,5.52,103.29,kidneybeans,original_dataset,beans
31.0,40.0,22.0,29.41,86.16,6.37,53.35,mungbean,original_dataset,yam
60.0,44.0,23.0,24.79,70.05,5.72,76.73,maize,original_dataset,maize
27.0,80.0,15.0,19.07,21.21,5.79,86.22,kidneybeans,original_dataset,beans
39.0,60.0,21.0,34.9,63.6,6.97,64.73,blackgram,original_dataset,cassava
52.0,65.0,20.0,32.82,66.16,6.81,68.84,blackgram,original_dataset,cassava
0.0,23.0,15.0,22.57,93.37,7.6,109.86,orange,original_dataset,orange
21.0,9.0,40.0,24.51,90.64,5.96,105.62,guinea_corn,original_dataset,guinea_corn
92.0,7.0,48.0,26.28,86.63,6.96,54.39,pepper,original_dataset,pepper
7.0,16.0,9.0,18.88,92.04,7.81,114.67,orange,original_dataset,orange
25.0,68.0,19.0,29.4,64.26,7.11,67.48,blackgram,original_dataset,cassava
90.0,49.0,21.0,24.84,68.36,6.47,74.05,maize,original_dataset,maize
91.0,7.0,52.0,25.08,83.46,6.41,56.4,pepper,original_dataset,pepper
100.0,17.0,48.0,29.73,94.3,6.37,26.52,muskmelon,original_dataset,tomatoes
76.0,49.0,42.0,24.96,84.48,5.21,196.96,rice,original_dataset,rice
43.0,79.0,79.0,19.41,18.98,7.81,80.25,chickpea,original_dataset,soybean
108.0,22.0,47.0,28.54,91.73,6.16,25.13,muskmelon,original_dataset,tomatoes
24.0,30.0,11.0,32.4,94.52,6.6,113.25,orange,original_dataset,orange
61.0,52.0,41.0,24.98,83.89,6.88,204.8,rice,original_dataset,rice
48.0,65.0,78.0,17.44,14.34,7.86,73.09,chickpea,original_dataset,soybean
56.0,75.0,15.0,30.2,60.07,7.15,66.37,blackgram,original_dataset,cassava
37.0,24.0,13.0,19.14,90.71,7.85,108.02,orange,original_dataset,orange
26.0,54.0,17.0,28.55,88.96,6.27,49.49,mungbean,original_dataset,yam
69.0,37.0,42.0,23.06,83.37,7.07,251.05,rice,original_dataset,rice
29.0,22.0,40.0,23.63,89.73,6.15,107.68,guinea_corn,original_dataset,guinea_corn
25.0,17.0,40.0,18.91,87.75,6.61,111.28,guinea_corn,original_dataset,guinea_corn
3.0,27.0,44.0,24.57,92.03,6.59,110.96,guinea_corn,original_dataset,guinea_corn
59.0,58.0,17.0,28.55,66.31,7.37,62.83,blackgram,original_dataset,cassava
27.0,73.0,79.0,19.16,15.84,7.35,82.7,chickpea,original_dataset,soybean
80.0,18.0,52.0,27.87,91.15,6.48,24.05,muskmelon,original_dataset,tomatoes
1.0,17.0,6.0,10.79,91.38,6.82,117.53,orange,original_dataset,orange
25.0,21.0,11.0,32.24,90.15,6.46,104.71,orange,original_dataset,orange
18.0,27.0,41.0,22.37,92.31,7.18,104.82,guinea_corn,original_dataset,guinea_corn
98.0,26.0,49.0,27.29,90.53,6.13,23.5,muskmelon,original_dataset,tomatoes
14.0,48.0,21.0,29.25,84.8,6.99,53.43,mungbean,original_dataset,yam
22.0,70.0,19.0,18.24,21.08,5.52,69.45,kidneybeans,original_dataset,beans
63.0,44.0,41.0,24.17,83.73,5.58,257.03,rice,original_dataset,rice
23.0,45.0,23.0,28.78,86.69,6.98,56.12,mungbean,original_dataset,yam
1.0,48.0,24.0,29.35,85.6,6.23,59.04,mungbean,original_dataset,yam
31.0,75.0,18.0,15.47,21.44,5.82,88.89,kidneybeans,original_dataset,beans
90.0,46.0,42.0,23.98,81.45,7.5,250.08,rice,original_dataset,rice
39.0,21.0,9.0,13.21,94.03,6.35,106.27,orange,original_dataset,orange
38.0,21.0,35.0,20.34,89.38,5.84,110.97,guinea_corn,original_dataset,guinea_corn
14.0,57.0,15.0,29.88,83.15,6.62,40.12,mungbean,original_dataset,yam
5.0,65.0,16.0,21.33,18.49,5.87,109.1,kidneybeans,original_dataset,beans
37.0,62.0,17.0,25.69,69.84,7.12,74.62,blackgram,original_dataset,cassava
41.0,78.0,21.0,25.2,60.37,6.58,70.89,blackgram,original_dataset,cassava
116.0,5.0,54.0,25.38,80.99,6.65,57.23,pepper,original_dataset,pepper
20.0,45.0,17.0,28.17,83.7,6.77,37.25,mungbean,original_dataset,yam
22.0,67.0,78.0,17.17,14.42,6.2,72.33,chickpea,original_dataset,soybean
92.0,7.0,45.0,26.71,81.14,6.94,51.51,pepper,original_dataset,pepper
59.0,55.0,19.0,31.74,62.51,7.33,68.97,blackgram,original_dataset,cassava
78.0,42.0,42.0,20.13,81.6,7.63,262.72,rice,original_dataset,rice
28.0,45.0,23.0,29.65,80.3,6.49,56.76,mungbean,original_dataset,yam
112.0,28.0,54.0,24.86,85.05,6.74,55.3,pepper,original_dataset,pepper
101.0,10.0,47.0,25.54,83.32,6.94,57.57,pepper,original_dataset,pepper
39.0,24.0,39.0,23.65,93.33,6.43,109.81,guinea_corn,original_dataset,guinea_corn
44.0,74.0,85.0,20.19,19.64,7.15,78.26,chickpea,original_dataset,soybean
92.0,60.0,23.0,18.67,71.52,5.72,69.93,maize,original_dataset,maize
5.0,59.0,15.0,18.87,20.18,5.97,134.18,kidneybeans,original_dataset,beans
67.0,47.0,44.0,26.73,81.79,7.87,280.4,rice,original_dataset,rice
88.0,29.0,51.0,24.72,88.95,6.1,48.46,pepper,original_dataset,pepper
98.0,44.0,21.0,25.77,74.09,6.52,107.49,maize,original_dataset,maize
4.0,19.0,43.0,18.07,93.15,5.78,106.36,guinea_corn,original_dataset,guinea_corn
33.0,60.0,15.0,28.95,81.67,6.51,56.51,mungbean,original_dataset,yam
55.0,66.0,22.0,30.91,68.79,7.75,66.64,blackgram,original_dataset,cassava
76.0,39.0,24.0,24.25,55.65,7.0,64.24,maize,original_dataset,maize
94.0,5.0,55.0,28.59,91.89,6.09,26.88,muskmelon,original_dataset,tomatoes
22.0,9.0,44.0,24.72,88.88,5.74,112.19,guinea_corn,original_dataset,guinea_corn
117.0,30.0,50.0,24.9,87.21,6.74,46.59,pepper,original_dataset,pepper
28.0,46.0,16.0,29.01,84.96,6.66,45.91,mungbean,original_dataset,yam
13.0,7.0,43.0,18.2,91.12,7.01,109.66,guinea_corn,original_dataset,guinea_corn
83.0,45.0,21.0,18.83,58.75,5.72,79.75,maize,original_dataset,maize
109.0,12.0,48.0,29.46,92.13,6.71,20.76,muskmelon,original_dataset,tomatoes
95.0,14.0,50.0,26.63,84.32,6.56,56.32,pepper,original_dataset,pepper
86.0,36.0,24.0,26.55,72.89,5.79,73.34,maize,original_dataset,maize
74.0,39.0,38.0,23.24,84.59,7.78,233.05,rice,original_dataset,rice
9.0,69.0,20.0,19.31,23.96,5.59,129.34,kidneybeans,original_dataset,beans
79.0,42.0,37.0,24.87,82.84,6.59,295.61,rice,original_dataset,rice
79.0,43.0,39.0,21.67,80.71,7.06,210.81,rice,original_dataset,rice
95.0,27.0,55.0,28.47,91.21,6.16,20.89,muskmelon,original_dataset,tomatoes
7.0,56.0,18.0,18.31,24.33,5.7,76.14,kidneybeans,original_dataset,beans
78.0,48.0,22.0,23.09,63.1,5.59,70.43,maize,original_dataset,maize
11.0,78.0,22.0,23.9,22.74,5.94,112.66,kidneybeans,original_dataset,beans
45.0,61.0,78.0,19.49,16.06,6.49,81.53,chickpea,original_dataset,soybean
1.0,62.0,23.0,15.44,18.37,5.61,139.03,kidneybeans,original_dataset,beans
88.0,5.0,47.0,25.86,86.67,6.66,41.17,pepper,original_dataset,pepper
117.0,27.0,48.0,26.53,82.39,6.84,54.31,pepper,original_dataset,pepper
95.0,23.0,45.0,27.82,90.57,6.27,21.19,muskmelon,original_dataset,tomatoes
42.0,58.0,25.0,27.46,62.9,6.51,69.46,blackgram,original_dataset,cassava
11.0,14.0,5.0,11.5,94.89,6.95,115.57,orange,original_dataset,orange
85.0,9.0,53.0,28.21,92.87,6.45,28.79,muskmelon,original_dataset,tomatoes
40.0,78.0,20.0,19.19,20.83,5.67,80.15,kidneybeans,original_dataset,beans
61.0,60.0,15.0,24.88,68.74,6.27,91.26,maize,original_dataset,maize
85.0,38.0,41.0,21.59,82.79,6.25,276.66,rice,original_dataset,rice
54.0,62.0,80.0,17.49,16.39,7.49,79.46,chickpea,original_dataset,soybean
65.0,60.0,43.0,21.97,81.9,5.66,227.36,rice,original_dataset,rice
22.0,55.0,20.0,33.95,69.96,7.42,61.16,blackgram,original_dataset,cassava
101.0,17.0,47.0,29.49,94.73,6.19,26.31,muskmelon,original_dataset,tomatoes
67.0,58.0,39.0,25.28,80.54,5.45,220.12,rice,original_dataset,rice
17.0,57.0,21.0,19.88,20.32,5.79,60.92,kidneybeans,original_dataset,beans
12.0,20.0,10.0,24.45,93.11,6.53,109.47,orange,original_dataset,orange
47.0,80.0,77.0,17.18,16.43,7.56,72.85,chickpea,original_dataset,soybean
33.0,37.0,19.0,27.93,86.55,7.18,43.48,mungbean,original_dataset,yam
80.0,26.0,55.0,24.53,88.99,6.14,49.12,pepper,original_dataset,pepper
38.0,62.0,25.0,32.75,67.78,7.45,63.38,blackgram,original_dataset,cassava
6.0,18.0,37.0,19.66,89.94,5.94,108.05,guinea_corn,original_dataset,guinea_corn
119.0,9.0,50.0,26.75,83.92,6.25,40.79,pepper,original_dataset,pepper
52.0,63.0,19.0,29.59,68.32,6.93,67.53,blackgram,original_dataset,cassava
70.0,47.0,17.0,24.61,70.42,6.6,104.16,maize,original_dataset,maize
89.0,25.0,54.0,24.69,85.57,6.35,48.99,pepper,original_dataset,pepper
73.0,45.0,21.0,24.61,73.59,6.64,96.59,maize,original_dataset,maize
6.0,30.0,40.0,22.77,91.45,6.36,106.97,guinea_corn,original_dataset,guinea_corn
27.0,40.0,24.0,27.84,90.0,7.06,52.85,mungbean,original_dataset,yam
99.0,56.0,17.0,24.11,73.13,6.23,71.08,maize,original_dataset,maize
44.0,59.0,78.0,20.68,19.85,7.6,84.78,chickpea,original_dataset,soybean
93.0,56.0,42.0,23.86,82.23,7.38,195.09,rice,original_dataset,rice
23.0,39.0,22.0,29.26,81.98,6.86,42.02,mungbean,original_dataset,yam
82.0,26.0,47.0,28.5,93.47,6.57,24.2,muskmelon,original_dataset,tomatoes
26.0,27.0,10.0,28.07,92.91,6.08,114.13,orange,original_dataset,orange
76.0,40.0,43.0,25.16,83.12,5.07,231.38,rice,original_dataset,rice
22.0,54.0,20.0,28.56,83.64,6.69,41.01,mungbean,original_dataset,yam
26.0,11.0,11.0,13.7,90.96,7.61,106.29,orange,original_dataset,orange
27.0,64.0,21.0,32.84,68.68,7.54,73.67,blackgram,original_dataset,cassava
32.0,18.0,13.0,13.84,91.75,6.04,107.99,orange,original_dataset,orange
86.0,37.0,16.0,20.52,59.21,5.56,67.61,maize,original_dataset,maize
11.0,61.0,21.0,18.62,23.02,5.53,135.34,kidneybeans,original_dataset,beans
77.0,38.0,36.0,21.87,80.19,5.95,224.56,rice,original_dataset,rice
20.0,45.0,22.0,29.59,89.99,6.9,54.96,mungbean,original_dataset,yam
40.0,58.0,75.0,18.59,14.78,6.17,89.61,chickpea,original_dataset,soybean
59.0,62.0,83.0,18.58,19.22,8.1,72.95,chickpea,original_dataset,soybean
83.0,11.0,53.0,29.54,92.92,6.16,21.97,muskmelon,original_dataset,tomatoes
96.0,13.0,55.0,29.53,94.57,6.7,21.14,muskmelon,original_dataset,tomatoes
14.0,37.0,15.0,27.96,83.98,6.58,48.94,mungbean,original_dataset,yam
88.0,17.0,52.0,29.9,90.75,6.65,25.38,muskmelon,original_dataset,tomatoes
22.0,17.0,5.0,24.12,90.72,6.95,102.84,orange,original_dataset,orange
13.0,17.0,45.0,21.25,92.65,7.16,106.28,guinea_corn,original_dataset,guinea_corn
65.0,60.0,22.0,25.37,72.52,6.61,107.91,maize,original_dataset,maize
82.0,18.0,48.0,29.1,94.17,6.16,26.71,muskmelon,original_dataset,tomatoes
28.0,58.0,81.0,17.48,16.54,6.18,93.35,chickpea,original_dataset,soybean
27.0,56.0,22.0,19.92,20.7,5.83,108.64,kidneybeans,original_dataset,beans
8.0,25.0,36.0,19.91,94.95,6.83,104.03,guinea_corn,original_dataset,guinea_corn
21.0,63.0,22.0,25.1,67.73,6.86,74.62,blackgram,original_dataset,cassava
84.0,57.0,25.0,22.54,67.99,6.49,64.41,maize,original_dataset,maize
39.0,24.0,14.0,30.55,90.9,7.19,106.07,orange,original_dataset,orange
25.0,57.0,19.0,17.15,19.87,5.57,88.0,kidneybeans,original_dataset,beans
37.0,49.0,25.0,29.91,85.85,6.42,41.39,mungbean,original_dataset,yam
107.0,11.0,54.0,28.59,91.34,6.09,29.44,muskmelon,original_dataset,tomatoes
27.0,30.0,5.0,32.72,90.55,7.66,113.33,orange,original_dataset,orange
77.0,36.0,37.0,26.88,81.46,6.14,194.58,rice,original_dataset,rice
74.0,43.0,23.0,25.95,61.89,6.33,99.58,maize,original_dataset,maize
2.0,61.0,20.0,22.14,23.02,5.96,76.64,kidneybeans,original_dataset,beans
7.0,17.0,10.0,10.16,91.22,6.47,106.36,orange,original_dataset,orange
57.0,60.0,17.0,26.24,67.89,7.5,73.59,blackgram,original_dataset,cassava
49.0,76.0,18.0,27.05,67.7,7.39,60.47,blackgram,original_dataset,cassava
98.0,47.0,37.0,23.48,81.33,7.38,224.06,rice,original_dataset,rice
10.0,55.0,23.0,21.19,19.63,5.73,137.19,kidneybeans,original_dataset,beans
100.0,6.0,53.0,29.05,93.92,6.11,23.67,muskmelon,original_dataset,tomatoes
21.0,23.0,42.0,19.54,90.3,6.9,104.37,guinea_corn,original_dataset,guinea_corn
61.0,38.0,20.0,18.48,62.7,5.97,65.44,maize,original_dataset,maize
87.0,54.0,20.0,25.62,63.47,6.58,108.83,maize,original_dataset,maize
21.0,63.0,17.0,15.77,19.23,5.98,108.34,kidneybeans,original_dataset,beans
82.0,40.0,40.0,23.83,84.81,6.27,298.56,rice,original_dataset,rice
19.0,65.0,25.0,18.1,18.29,5.63,144.79,kidneybeans,original_dataset,beans
13.0,69.0,19.0,17.31,20.02,5.86,115.2,kidneybeans,original_dataset,beans
95.0,16.0,55.0,25.27,87.55,6.61,40.13,pepper,original_dataset,pepper
83.0,22.0,54.0,25.9,81.97,6.28,54.5,pepper,original_dataset,pepper
23.0,5.0,44.0,21.21,94.26,7.16,107.57,guinea_corn,original_dataset,guinea_corn
37.0,56.0,25.0,22.06,19.6,5.77,126.73,kidneybeans,original_dataset,beans
20.0,69.0,15.0,23.44,22.77,5.93,107.41,kidneybeans,original_dataset,beans
106.0,16.0,54.0,28.96,91.7,6.59,24.75,muskmelon,original_dataset,tomatoes
14.0,5.0,36.0,24.93,85.19,5.83,104.77,guinea_corn,original_dataset,guinea_corn
13.0,23.0,6.0,23.96,90.26,7.37,102.7,orange,original_dataset,orange
16.0,75.0,21.0,18.51,23.62,5.68,87.05,kidneybeans,original_dataset,beans
54.0,61.0,77.0,18.81,15.22,6.21,77.54,chickpea,original_dataset,soybean
1.0,59.0,23.0,27.47,87.18,7.18,43.78,mungbean,original_dataset,yam
83.0,41.0,43.0,21.05,82.68,6.25,233.11,rice,original_dataset,rice
68.0,41.0,16.0,21.78,57.81,6.16,102.09,maize,original_dataset,maize
85.0,22.0,53.0,25.97,89.77,6.85,59.46,pepper,original_dataset,pepper
16.0,7.0,8.0,22.79,90.61,6.42,116.51,orange,original_dataset,orange
8.0,23.0,44.0,18.47,89.69,7.13,108.48,guinea_corn,original_dataset,guinea_corn
11.0,10.0,45.0,22.63,88.46,6.4,109.04,guinea_corn,original_dataset,guinea_corn
115.0,17.0,55.0,27.58,94.12,6.78,28.08,muskmelon,original_dataset,tomatoes
17.0,16.0,14.0,16.4,92.18,6.63,102.94,orange,original_dataset,orange
27.0,62.0,24.0,28.63,66.77,7.35,62.27,blackgram,original_dataset,cassava
85.0,25.0,47.0,26.11,87.64,6.3,58.48,pepper,original_dataset,pepper
27.0,63.0,19.0,20.93,21.19,5.56,133.19,kidneybeans,original_dataset,beans
36.0,7.0,37.0,19.87,86.36,5.78,108.32,guinea_corn,original_dataset,guinea_corn
75.0,38.0,39.0,23.45,84.79,6.22,283.93,rice,original_dataset,rice
11.0,18.0,42.0,21.58,94.88,5.94,102.86,guinea_corn,original_dataset,guinea_corn
110.0,15.0,48.0,28.58,92.87,6.21,27.6,muskmelon,original_dataset,tomatoes
28.0,68.0,19.0,34.64,61.39,7.7,72.43,blackgram,original_dataset,cassava
17.0,77.0,24.0,20.77,18.93,5.57,109.02,kidneybeans,original_dataset,beans
95.0,12.0,46.0,26.22,81.01,6.32,54.65,pepper,original_dataset,pepper
95.0,13.0,46.0,29.84,93.76,6.13,23.28,muskmelon,original_dataset,tomatoes
23.0,57.0,19.0,32.84,68.0,7.25,73.4,blackgram,original_dataset,cassava
60.0,57.0,24.0,18.66,61.55,6.12,75.03,maize,original_dataset,maize
21.0,38.0,21.0,29.76,86.45,6.64,37.55,mungbean,original_dataset,yam
43.0,68.0,20.0,29.58,66.18,7.5,69.44,blackgram,original_dataset,cassava
88.0,38.0,15.0,25.08,65.92,6.46,62.49,maize,original_dataset,maize
39.0,71.0,84.0,20.28,16.4,8.14,82.52,chickpea,original_dataset,soybean
61.0,59.0,17.0,23.34,59.25,6.47,105.01,maize,original_dataset,maize
20.0,8.0,12.0,25.3,94.96,7.26,117.97,orange,original_dataset,orange
36.0,65.0,80.0,18.29,16.68,6.05,74.87,chickpea,original_dataset,soybean
79.0,59.0,17.0,20.38,63.74,6.64,108.51,maize,original_dataset,maize
114.0,30.0,51.0,29.25,90.07,6.07,25.93,muskmelon,original_dataset,tomatoes
39.0,30.0,38.0,20.13,87.6,6.97,108.07,guinea_corn,original_dataset,guinea_corn
95.0,21.0,47.0,27.93,93.56,6.43,20.66,muskmelon,original_dataset,tomatoes
23.0,59.0,19.0,21.99,24.87,5.85,129.57,kidneybeans,original_dataset,beans
4.0,40.0,21.0,28.8,80.46,6.73,44.3,mungbean,original_dataset,yam
60.0,59.0,22.0,31.87,66.74,7.19,74.22,blackgram,original_dataset,cassava
89.0,45.0,36.0,21.33,80.47,6.44,185.5,rice,original_dataset,rice
40.0,68.0,17.0,34.13,65.15,7.73,70.41,blackgram,original_dataset,cassava
104.0,23.0,47.0,26.98,86.7,6.77,42.91,pepper,original_dataset,pepper
31.0,58.0,15.0,27.11,84.97,7.12,51.53,mungbean,original_dataset,yam
94.0,50.0,19.0,23.3,73.63,5.87,97.59,maize,original_dataset,maize
25.0,65.0,21.0,33.86,68.59,6.88,69.24,blackgram,original_dataset,cassava
44.0,77.0,21.0,32.64,61.3,7.33,61.84,blackgram,original_dataset,cassava
60.0,49.0,44.0,20.78,84.5,6.24,240.08,rice,original_dataset,rice
5.0,29.0,44.0,21.02,93.06,5.58,104.78,guinea_corn,original_dataset,guinea_corn
95.0,12.0,51.0,25.76,84.17,6.68,44.22,pepper,original_dataset,pepper
60.0,48.0,39.0,24.28,80.3,7.04,231.09,rice,original_dataset,rice
33.0,77.0,21.0,30.33,65.63,7.01,71.65,blackgram,original_dataset,cassava
22.0,23.0,44.0,20.13,89.32,6.14,107.34,guinea_corn,original_dataset,guinea_corn
40.0,30.0,35.0,20.89,91.08,6.27,104.44,guinea_corn,original_dataset,guinea_corn
66.0,60.0,38.0,22.09,83.47,6.37,231.74,rice,original_dataset,rice
7.0,79.0,23.0,19.64,19.69,5.82,96.66,kidneybeans,original_dataset,beans
82.0,25.0,51.0,24.31,87.47,6.07,48.11,pepper,original_dataset,pepper
38.0,60.0,76.0,18.65,17.81,8.87,77.93,chickpea,original_dataset,soybean
91.0,13.0,47.0,29.11,92.44,6.14,27.96,muskmelon,original_dataset,tomatoes
90.0,16.0,45.0,24.92,80.62,6.29,50.56,pepper,original_dataset,pepper
37.0,65.0,16.0,22.84,18.97,5.68,63.59,kidneybeans,original_dataset,beans
100.0,10.0,53.0,24.54,84.61,6.21,42.01,pepper,original_dataset,pepper
22.0,64.0,82.0,19.49,17.17,6.47,87.51,chickpea,original_dataset,soybean
28.0,72.0,84.0,18.73,19.18,6.48,71.58,chickpea,original_dataset,soybean
99.0,6.0,46.0,28.61,94.22,6.4,28.99,muskmelon,original_dataset,tomatoes
28.0,7.0,9.0,34.59,92.13,6.73,115.57,orange,original_dataset,orange
96.0,18.0,50.0,25.33,84.31,6.9,41.53,pepper,original_dataset,pepper
82.0,43.0,38.0,23.29,81.43,5.11,242.32,rice,original_dataset,rice
88.0,46.0,42.0,22.68,83.46,6.6,194.27,rice,original_dataset,rice
33.0,80.0,22.0,28.57,65.72,6.59,70.09,blackgram,original_dataset,cassava
20.0,20.0,10.0,11.87,93.68,6.98,106.06,orange,original_dataset,orange
10.0,5.0,5.0,21.21,91.35,7.82,112.98,orange,original_dataset,orange
37.0,11.0,36.0,24.25,85.56,6.71,106.92,guinea_corn,original_dataset,guinea_corn
